,Origination_channel,Seller,ORIG_INT_R,ORIG_UPB,ORIG_LOAN_T,ORIG_LTV,ORIG_CLTV,NUM_BOR,ORIG_DTIR,BOR_C_SCORE,FST_TIME_IND,LOAN_PURPOSE,NUM_UNITS,OCC_TYPE,PROP_STATE,ZIP_SHORT,PRIM_INS_PERC,PROD_TYPE,CO_BOR_C_SCORE,INSUR_TYPE,RELOC_IND,Default
0.29076294,R,WELLS FARGO BANK,7.783419023,104388.2027,195,84.8423961,90.99169674,1,60.03448337,481.3086266,Y,P,1,P,NC,369,5.226785782,FRM,398.2586333,1,N,1
0.376460595,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.352440839,1618.798649,195,84.77272029,87.98240624,1,59.69626459,491.3482724,Y,P,1,P,AR,682,3.59991448,FRM,350.613582,1,N,1
0.74645973,C,"FLAGSTAR BANK, FSB",7.194660679,179537.3115,195,81.78512258,95.3792904,1,55.88131586,352.3370087,N,P,2,P,SC,54,6.963284842,FRM,380.3914059,1,N,1
0.568770603,C,WELLS FARGO BANK,6.88742781,149207.4333,195,83.33680816,102.8987816,1,51.18591417,362.9470128,N,P,1,P,GU,187,5.583449152,FRM,411.7904593,1,N,1
0.886153409,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.998568424,10210.56661,195,86.39515507,93.4367335,1,58.75856157,398.7433764,N,C,3,P,NC,362,2.883649404,FRM,480.8612277,1,N,1
0.413493878,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.395711515,199816.8666,195,81.47527814,110.5122611,1,62.71461793,489.688492,N,C,2,P,AZ,687,5.156697678,FRM,487.0042546,1,N,1
0.283226559,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.909237284,138885.0515,195,87.11532441,113.3250022,1,50.3121317,485.1981892,N,P,2,P,SD,568,9.757748947,FRM,460.5952887,1,N,1
0.136332291,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.722466961,96917.90776,195,85.45584628,110.9423443,1,60.33329446,434.6075143,Y,P,2,P,GU,274,3.073231762,FRM,458.31562,1,N,1
0.443161824,R,WELLS FARGO BANK,5.956326946,239557.7007,195,80.9753309,118.7625831,1,49.66889473,482.5997233,Y,C,1,P,IA,352,6.605059289,FRM,327.490953,1,N,1
0.655316971,R,WELLS FARGO BANK,6.917109065,228653.702,195,85.44115087,88.49125443,1,45.80537201,336.8988191,N,P,3,P,IL,701,5.767625161,FRM,446.0424984,1,N,1
0.758305461,C,WELLS FARGO BANK,7.957848388,133185.3679,195,82.69081275,114.4777727,1,54.92871298,465.6518498,N,C,2,P,MT,571,3.037300743,FRM,396.6234026,1,N,1
0.576708419,C,WELLS FARGO BANK,5.777242891,282653.8573,195,87.90856404,118.1413386,1,46.03672045,437.119014,Y,P,1,P,MI,237,1.646849932,FRM,337.5179242,1,N,1
0.65044676,R,WELLS FARGO BANK,6.754752157,270121.207,195,83.47428663,102.1214672,1,58.79937134,330.5932628,N,C,1,P,NY,806,7.493673379,FRM,421.3572695,1,N,1
0.805680435,R,WELLS FARGO BANK,6.86950568,54286.01079,195,87.38725667,114.6530179,1,63.3293032,358.5526917,N,P,2,P,NY,751,7.329376075,FRM,386.3210137,1,N,1
0.074230802,C,WELLS FARGO BANK,5.119489313,104029.3515,195,84.49102502,100.592163,1,61.94246399,407.4121679,N,P,3,P,WI,501,2.18921741,FRM,441.1825142,1,N,1
0.708040474,R,DITECH FINANCIAL LLC,7.9160796,172456.2975,195,83.35906927,99.45856762,1,50.62523614,409.0937415,N,C,2,P,AR,383,6.170071591,FRM,429.5680825,1,N,1
0.909351831,R,WELLS FARGO BANK,6.299329128,257267.5949,195,81.76077291,86.2689614,1,55.5212342,322.5428392,Y,C,3,P,CA,654,5.205651669,FRM,329.6795161,1,N,1
0.464263868,C,WELLS FARGO BANK,5.759226517,29201.3278,195,87.27813858,88.47296281,1,51.25599814,475.2583172,Y,P,3,P,ND,6,8.576137666,FRM,458.7843982,1,N,1
0.21751688,C,WELLS FARGO BANK,6.039788426,12702.2273,195,88.05918886,100.4642621,1,63.05040859,419.5465537,N,P,2,P,DE,359,4.087865749,FRM,325.1062096,1,N,1
0.712350446,R,DITECH FINANCIAL LLC,5.388258054,135477.5934,195,85.68708629,98.04414259,1,59.93772546,331.5941826,Y,P,3,P,ND,294,7.502602358,FRM,473.727917,1,N,1
0.903701507,C,WELLS FARGO BANK,7.951147589,68363.82338,195,87.90931418,109.3852969,1,49.35633064,350.5949627,Y,P,2,P,NV,483,3.80248123,FRM,351.9015371,1,N,1
0.514220935,C,WELLS FARGO BANK,6.427522464,144209.1687,195,82.39132619,109.5600897,1,47.88836907,405.5288194,N,P,2,P,OR,432,6.233065453,FRM,454.0742226,1,N,1
0.918764617,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.849669842,203238.4128,195,83.15702132,107.6579544,1,63.57803953,374.7604217,N,C,1,P,GA,376,2.213621092,FRM,392.2269192,1,N,1
0.329987056,C,WELLS FARGO BANK,6.585600302,202874.6819,195,83.87313065,89.84879957,1,60.81069422,415.843507,N,P,4,P,ND,386,2.875248835,FRM,331.4207778,1,N,1
0.920928997,C,STONEGATE MORTGAGE CORPORATION,7.93357565,242492.8557,195,87.18181266,111.6124501,1,48.53553838,397.2333308,N,P,1,P,PA,301,8.943005762,FRM,454.0994159,1,N,1
0.541315048,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.196141694,101678.2193,195,83.72647808,88.46611277,1,57.43476238,493.9198856,Y,P,1,P,ND,678,2.320845366,FRM,490.683632,1,N,1
0.237924242,R,WELLS FARGO BANK,5.7698828,173563.7216,195,86.43699012,114.3721534,1,45.74806287,461.7690435,N,P,2,P,IN,72,8.077039294,FRM,438.5268399,1,N,1
0.927791774,R,WELLS FARGO BANK,5.729591443,229952.4577,195,85.2282573,100.3250479,1,63.96612364,415.2134337,N,P,1,P,DC,508,6.444705416,FRM,350.5949627,1,N,1
0.672118066,C,WELLS FARGO BANK,5.392613495,248128.2015,195,84.82793635,85.2741449,1,49.28023448,499.8046728,Y,P,4,P,KY,499,9.673799763,FRM,457.2603889,1,N,1
0.016420492,R,STONEGATE MORTGAGE CORPORATION,6.451013244,262849.6492,195,88.17411761,93.84162614,1,57.66027705,316.6450312,N,P,4,P,NY,320,9.405445304,FRM,355.75456,1,N,1
0.766415281,C,WELLS FARGO BANK,5.795125462,26721.14225,195,82.24354698,108.9596443,1,54.91975477,325.4851462,N,C,3,P,AL,274,6.869186498,FRM,473.3688551,1,N,1
0.229434547,R,"FLAGSTAR BANK, FSB",6.744580003,141206.9514,195,86.92319007,116.9123563,1,59.09350157,357.9095089,Y,P,1,P,IL,340,9.36285484,FRM,390.7429624,1,N,1
0.693112794,C,WELLS FARGO BANK,7.175199061,275036.6314,195,87.9099959,105.6806227,1,60.508866,474.6926584,Y,P,2,P,MI,444,2.939677261,FRM,445.8809647,1,N,1
0.092119388,C,WELLS FARGO BANK,7.125307904,78844.35467,195,80.86694607,87.29775737,1,63.11178,413.6693646,N,P,1,P,FL,173,7.727589801,FRM,314.1540305,1,N,1
0.947950319,R,WELLS FARGO BANK,6.087733991,217055.7799,195,84.4250707,106.6481931,1,59.76046109,301.4856756,N,P,2,P,GU,671,2.596052672,FRM,317.8175439,1,N,1
0.627631062,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.671686731,156524.94,195,85.14340906,85.79174595,1,49.55427055,391.852048,Y,P,2,P,IL,483,9.759287523,FRM,310.2504585,1,N,1
0.00189824,R,WELLS FARGO BANK,5.235049322,24667.3709,195,83.26285571,102.5837595,1,58.60093595,411.7791315,N,P,1,P,FL,550,7.606757996,FRM,497.7626548,1,Y,1
0.350989053,R,WELLS FARGO BANK,6.975532135,162473.8468,195,80.23900838,116.3609977,1,57.1182427,359.8795851,Y,P,1,P,NY,212,9.179040156,FRM,452.5257571,1,N,1
0.268067258,C,"FLAGSTAR BANK, FSB",7.228236324,152662.7607,195,87.55931832,103.8061375,1,45.55298624,396.1098413,Y,P,4,P,WI,147,2.714331675,FRM,463.4845079,1,N,1
0.171145306,C,WELLS FARGO BANK,7.493004058,154003.5658,195,87.72820615,102.2350128,1,49.85168979,311.2961388,Y,C,1,P,MI,439,5.529712891,FRM,434.6075143,1,N,1
0.05931546,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.751874021,229771.1095,195,80.06346219,111.3899727,1,48.80017473,379.5014099,Y,P,3,P,AR,632,5.743537094,FRM,467.12546,1,N,1
0.770049249,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.925918811,46725.12524,195,80.16602236,112.7561823,1,63.47678419,368.3541928,Y,P,1,P,SD,360,4.267976641,FRM,440.2806349,1,N,1
0.363785585,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.999314913,189048.9268,195,87.87086369,109.3810646,1,49.01354866,360.1819661,Y,P,1,P,UT,42,6.307773618,FRM,414.593547,1,N,1
0.493325992,C,WELLS FARGO BANK,7.471095441,112851.5947,195,82.69876126,91.67555873,1,43.49989998,380.1983994,Y,P,1,P,PR,312,3.590666193,FRM,357.6830968,1,N,1
0.080914896,R,STONEGATE MORTGAGE CORPORATION,6.979198778,226183.146,195,82.41964536,113.6109186,1,49.57946437,480.3141426,Y,P,1,P,NY,292,3.064726349,FRM,384.886607,1,N,1
0.152825586,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.319809498,17841.3314,195,87.94567485,101.5015877,1,59.12111541,346.6505175,N,P,3,P,PR,430,3.012581038,FRM,348.2778233,1,N,1
0.231211344,R,WELLS FARGO BANK,5.896402159,120890.8146,195,87.2945548,95.0530121,1,59.39708317,314.1540305,Y,P,2,P,PR,565,8.176439992,FRM,380.2973085,1,N,1
0.558726607,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.363965414,263886.5156,195,84.70686625,115.6508899,1,62.76676817,458.31562,Y,P,2,P,RI,634,3.807104061,FRM,345.3542099,1,N,1
0.516260436,R,DITECH FINANCIAL LLC,7.698030299,227794.6922,195,88.27326913,119.5277261,1,52.68447061,472.5940311,N,P,2,P,ND,243,1.270147457,FRM,419.0241857,1,Y,1
0.184293733,C,WELLS FARGO BANK,5.806825499,156539.8625,195,87.02805136,94.35783921,1,51.85091893,448.8957804,Y,P,1,P,PR,208,9.45638225,FRM,363.7024726,1,N,1
0.574851607,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.110945493,274030.1535,195,86.09408971,113.0113744,1,58.57039907,406.5415465,Y,P,1,P,IN,810,8.391114994,FRM,479.9418866,1,N,1
0.489367832,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.154490025,60544.01638,195,88.32087316,94.86958028,1,43.53649423,324.3222334,Y,C,2,P,ND,13,6.453232441,FRM,319.0437199,1,N,1
0.977472392,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.845511036,259033.0532,195,88.32613916,110.2464503,1,59.16744241,321.8037419,N,C,2,P,IL,698,8.561625812,FRM,304.7118814,1,N,1
0.506398395,R,FRANKLIN AMERICAN MORTGAGE COMPANY,7.700574579,22963.2537,195,87.53557263,102.024326,1,63.5978654,434.7948608,Y,C,3,P,ID,624,5.364243929,FRM,306.4226986,1,N,1
0.059043037,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.030112814,286709.424,195,80.82143658,113.7318111,1,49.81725003,427.8432987,Y,P,1,P,AR,218,9.397981706,FRM,313.3928818,1,N,1
0.9341275,R,WELLS FARGO BANK,7.216706428,112568.3831,195,83.60131067,99.85134239,1,46.69601969,404.0954393,N,P,1,P,VI,508,2.793378391,FRM,395.2157936,1,N,1
0.358508814,C,WELLS FARGO BANK,6.651485842,239526.5686,195,82.74467583,91.37329217,1,44.71812604,355.5882277,Y,P,1,P,GA,703,6.274232436,FRM,307.3553668,1,N,1
0.039849448,R,WELLS FARGO BANK,7.11155713,47833.05462,195,87.92799985,115.1035636,1,63.16099014,482.8829289,N,P,2,P,WI,375,5.607666312,FRM,352.3370087,1,N,1
0.445550503,C,WELLS FARGO BANK,5.084551533,7224.891937,195,80.70558592,86.27823639,1,54.07547844,362.2615778,Y,P,1,P,WV,61,9.526543327,FRM,464.1992882,1,N,1
0.797015552,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.236760256,271106.3358,195,81.29608756,88.8362413,1,59.88509329,333.5265623,Y,P,1,P,AZ,426,1.808939792,FRM,483.1973573,1,N,1
0.365877752,C,WELLS FARGO BANK,7.495410951,7436.989155,195,87.38234597,92.75445657,1,53.70058261,359.5932857,Y,P,1,P,ND,683,4.212710058,FRM,339.5246084,1,N,1
0.230322272,R,DITECH FINANCIAL LLC,5.086878501,246467.6721,195,80.07756326,86.64940591,1,56.48516633,387.6110519,Y,P,2,P,NV,96,8.7651579,FRM,421.5719468,1,N,1
0.386372244,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.305814963,103162.0103,195,83.47923104,108.046234,1,47.03409161,432.9923074,Y,P,1,P,ND,534,8.776505867,FRM,416.1604301,1,N,1
0.348640923,R,WELLS FARGO BANK,7.392457542,188879.1437,195,82.61897905,95.37244898,1,63.11061455,383.5800971,N,P,3,P,ND,299,9.854742438,FRM,396.1098413,1,N,1
0.278548614,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.949113376,3711.799186,195,88.16991141,118.7011504,1,62.96275235,316.0158728,N,C,3,P,MD,163,2.641666863,FRM,428.1463457,1,N,1
0.910290593,C,WELLS FARGO BANK,7.163635368,138895.5563,195,84.51998122,118.2070133,1,44.91816477,439.6894525,Y,C,2,P,MS,130,4.072576078,FRM,416.3413849,1,N,1
0.916440484,C,WELLS FARGO BANK,6.454279038,28456.1674,195,83.71749363,92.56572166,1,59.05319716,446.596647,Y,P,2,P,NY,401,5.681336756,FRM,463.5452947,1,N,1
0.00489016,C,"FLAGSTAR BANK, FSB",6.228232755,286651.467,195,84.89218468,107.4145212,1,56.7027332,392.5675741,N,P,1,P,HI,511,6.656141223,FRM,359.7845539,1,N,1
0.860024844,C,WELLS FARGO BANK,5.697344035,45566.17551,195,81.371157,108.8736116,1,45.57923801,446.7113167,Y,P,1,P,AL,693,9.671651034,FRM,486.0130034,1,N,1
0.46885909,C,WELLS FARGO BANK,6.262175578,2642.857679,195,86.55658722,101.7818536,1,44.10530595,366.2540985,Y,C,1,P,WA,142,9.821888667,FRM,425.0772801,1,N,1
0.188206667,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.348092493,117089.4098,195,80.39936613,97.58808041,1,57.48687628,390.3919819,Y,P,2,P,AZ,685,5.956168635,FRM,489.5275725,1,N,1
0.618113508,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.280683301,189199.3846,195,81.18875593,95.50221046,1,59.88851257,496.8861673,N,P,2,P,NH,749,6.061919613,FRM,399.2294762,1,N,1
0.83827832,C,WELLS FARGO BANK,6.77152436,4437.502005,195,81.94781532,95.19410915,1,46.33548399,402.327149,N,C,4,P,CA,131,3.958099513,FRM,439.167372,1,N,1
0.291424126,C,WELLS FARGO BANK,6.230027877,216963.3768,195,86.51727576,94.93027423,1,43.4133666,440.5186491,Y,P,1,P,GA,424,5.956255078,FRM,310.8236749,1,N,1
0.381204503,R,WELLS FARGO BANK,5.705812619,97003.85192,195,88.43310578,86.60663204,1,46.98908676,438.0244958,N,P,2,P,MO,517,8.570510371,FRM,416.8288327,1,N,1
0.47286474,R,STONEGATE MORTGAGE CORPORATION,6.62745853,11055.68139,195,84.19731132,87.28396141,1,59.22476271,445.1139308,N,P,2,P,NM,610,7.851441955,FRM,363.3915271,1,N,1
0.491304782,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.803633936,103433.5231,195,81.76725527,104.5430914,1,58.75929164,444.8862556,Y,P,3,P,OR,157,5.083774123,FRM,454.225993,1,N,1
0.613631219,R,WELLS FARGO BANK,7.074918011,72584.69001,195,83.91206581,110.3090729,1,61.84194307,483.1973573,N,P,2,P,MO,313,9.92725921,FRM,411.8731333,1,N,1
0.495003841,C,WELLS FARGO BANK,7.945814619,67866.16798,195,82.29930579,118.4138214,1,55.80029516,306.3611448,N,C,4,P,OH,417,1.497320698,FRM,397.8481511,1,N,1
0.62036176,R,WELLS FARGO BANK,5.242675003,262113.499,195,86.8275995,98.37771905,1,60.53665657,495.5178085,N,C,2,P,GA,342,9.358778015,FRM,385.4101554,1,N,1
0.389122934,R,WELLS FARGO BANK,6.574003841,269249.2583,195,83.55702861,88.15835914,1,61.10837781,429.0869646,N,C,1,P,ND,131,5.693855589,FRM,300.2400622,1,N,1
0.993951969,R,WELLS FARGO BANK,6.375036634,148151.5943,195,82.69583233,107.7541204,1,54.60543786,394.4982907,Y,P,1,P,ME,409,1.285561805,FRM,423.1016412,1,N,1
0.660100269,C,WELLS FARGO BANK,6.463703581,33878.46187,195,84.39802282,117.1894717,1,58.77104982,413.1604194,Y,P,1,P,NV,77,9.516964801,FRM,416.5815526,1,N,1
0.878907944,R,WELLS FARGO BANK,5.818157767,143642.9864,195,81.02552342,89.97754924,1,53.12936249,413.1001577,Y,P,4,P,MI,351,7.072530137,FRM,344.7128914,1,N,1
0.248322187,C,WELLS FARGO BANK,6.077720057,123039.9952,195,83.77578608,117.8419255,1,61.69328407,480.9436994,Y,C,2,P,GU,671,8.179916629,FRM,391.852048,1,N,1
0.000532636,C,WELLS FARGO BANK,6.109521193,279330.5324,195,83.91044861,93.21721274,1,56.53125522,430.6597437,Y,C,1,P,KY,399,9.720971806,FRM,458.6184355,1,N,1
0.501164447,C,"FLAGSTAR BANK, FSB",5.147883,152018.256,195,87.81819859,87.51319695,1,62.63698781,450.6431045,N,P,4,P,MI,524,5.12253692,FRM,358.6948835,1,N,1
0.161451156,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.605497057,1796.317849,195,85.24444728,89.83538738,1,46.09349552,436.3713688,N,P,3,P,WV,165,5.548417346,FRM,498.5890622,1,N,1
0.360730194,C,WELLS FARGO BANK,7.468998081,186539.4716,195,81.06264769,95.78215918,1,46.70102064,494.158373,N,P,3,P,AR,647,2.854061752,FRM,399.8795003,1,N,1
0.653952351,R,WELLS FARGO BANK,6.274423701,166628.5189,195,83.84600163,104.1125904,1,53.94466001,317.8175439,N,P,1,P,LA,662,5.206086307,FRM,391.4127813,1,N,1
0.625933758,R,DITECH FINANCIAL LLC,5.701708554,276768.4863,195,87.38403648,119.2170159,1,52.71113128,482.6496172,Y,P,1,P,CA,737,8.449710756,FRM,359.543083,1,N,1
0.106251139,C,WELLS FARGO BANK,6.888830863,295710.6296,195,83.60556341,109.7054905,1,62.10026782,479.2412202,N,P,3,P,IL,420,8.977514805,FRM,353.9744672,1,N,1
0.782702047,C,WELLS FARGO BANK,5.346523856,178046.9011,195,82.16714607,99.41200588,1,50.39082517,380.822828,Y,P,1,P,ND,483,8.747249889,FRM,411.7096083,1,N,1
0.032531277,C,STONEGATE MORTGAGE CORPORATION,7.027409308,293013.2154,195,81.29048738,119.9972684,1,47.56842568,337.7171515,Y,C,1,P,MI,63,4.994457019,FRM,463.6616026,1,N,1
0.131731084,R,"FLAGSTAR BANK, FSB",7.617667797,96670.34621,195,84.97823566,98.26748818,1,48.41263317,477.7290005,N,P,1,P,SC,807,2.153719898,FRM,420.6390368,1,N,1
0.616807249,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.819273485,108935.0891,195,81.77184531,86.32400935,1,59.60167666,308.6274901,Y,C,1,P,AZ,313,9.588175465,FRM,358.348034,1,N,1
0.61253119,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.91360178,252226.6207,195,84.6313996,102.9218641,1,47.9929643,442.5798604,Y,P,1,P,NY,171,8.494929995,FRM,416.1743615,1,N,1
0.341903794,C,WELLS FARGO BANK,5.294346572,37712.37808,195,84.19626557,89.14666187,1,44.55142008,399.9073493,N,P,1,P,CA,542,1.148137008,FRM,424.7643104,1,N,1
0.472409797,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.291674647,199136.4406,195,81.86276688,90.79768816,1,46.60210037,400.680531,N,P,1,P,NJ,674,9.739039529,FRM,304.5109234,1,N,1
0.929029081,C,WELLS FARGO BANK,5.842390739,106975.2059,195,88.26041387,105.7884963,1,46.59619424,333.8462615,N,P,1,P,DC,201,6.749829459,FRM,459.260661,1,N,1
0.612696493,R,WELLS FARGO BANK,6.392605203,270078.514,195,83.08659162,110.473883,1,56.69823272,427.1744106,Y,P,1,P,NJ,414,4.623661679,FRM,307.0384078,1,N,1
0.541408847,R,WELLS FARGO BANK,6.377794522,25668.34176,195,82.60793789,117.3871417,1,63.64065112,368.8396637,N,P,1,P,MS,62,7.792541356,FRM,354.4123126,1,N,1
0.892970136,R,STONEGATE MORTGAGE CORPORATION,6.247446686,149133.9588,195,86.08846596,93.64718461,1,44.89487704,426.7924841,Y,P,2,P,DC,11,7.527935227,FRM,463.2248743,1,N,1
0.354814704,C,WELLS FARGO BANK,7.367194322,278763.2313,195,84.70453245,88.91200848,1,57.09676967,475.8306442,N,C,1,P,AR,177,7.696969816,FRM,347.4668709,1,N,1
0.323693774,R,WELLS FARGO BANK,5.84375569,206583.7896,195,81.11734825,107.105264,1,50.94443179,401.2168491,Y,P,3,P,NY,37,6.584524395,FRM,470.7215871,1,N,1
0.01823019,C,"FLAGSTAR BANK, FSB",7.717447724,107318.7005,195,82.97702726,114.0103754,1,57.0631822,365.8575658,Y,P,4,P,TN,47,5.1787644,FRM,404.571564,1,N,1
0.390616389,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.7515125,202767.8036,195,86.41508915,98.03393605,1,46.40888106,455.9815394,Y,C,4,P,ND,485,2.549294352,FRM,457.3345636,1,N,1
0.746676905,C,WELLS FARGO BANK,7.639842795,216970.1924,195,84.76543275,103.9445763,1,60.91748115,373.2179209,N,P,3,P,SC,443,2.118649023,FRM,402.327149,1,N,1
0.243566081,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.65544474,138337.5472,195,80.62075806,115.4985416,1,63.40655002,349.3691503,Y,P,1,P,IA,69,6.410123148,FRM,425.2823785,1,N,1
0.48981081,C,STONEGATE MORTGAGE CORPORATION,6.523144043,288151.3769,195,80.33613505,104.2882693,1,54.52533983,409.3007243,Y,P,1,P,CA,19,5.738307796,FRM,488.1851985,1,N,1
0.449231806,C,FRANKLIN AMERICAN MORTGAGE COMPANY,5.299493282,141130.3724,195,86.46900937,97.20848059,1,60.71514284,375.982053,N,C,2,P,IA,437,9.118728582,FRM,310.4324636,1,N,1
0.367455844,C,WELLS FARGO BANK,6.198183013,202460.8785,195,87.33547229,96.36981193,1,50.02271275,395.2032704,Y,P,1,P,ID,136,8.128730045,FRM,420.9399476,1,N,1
0.233830543,R,WELLS FARGO BANK,6.1033583,268171.3648,195,87.33961375,97.62118114,1,62.97837005,460.3136036,Y,C,3,P,MA,112,3.521968842,FRM,415.544409,1,N,1
0.384699458,C,WELLS FARGO BANK,6.503746919,208787.7804,195,81.21571479,112.2877455,1,55.35453998,454.0742226,Y,P,2,P,MS,569,5.346209148,FRM,322.9144634,1,N,1
0.132414002,C,WELLS FARGO BANK,5.065945965,45920.93837,195,87.11530225,88.04270133,1,60.3138796,380.3914059,N,P,3,P,MI,529,4.273035649,FRM,373.6188265,1,N,1
0.207061038,C,"FLAGSTAR BANK, FSB",7.238388709,1718.244223,195,85.14124699,93.37624108,1,50.67286215,305.6229856,Y,P,2,P,GA,203,8.869443543,FRM,327.888558,1,N,1
0.333558032,C,FRANKLIN AMERICAN MORTGAGE COMPANY,7.118362938,186783.8858,195,83.23447375,107.5471913,1,59.97248567,420.6067159,Y,P,3,P,TX,702,1.654887542,FRM,335.7895884,1,N,1
0.136240355,C,FRANKLIN AMERICAN MORTGAGE COMPANY,6.151007197,242434.5158,195,86.55951383,116.2079229,1,51.32175263,398.8479776,N,P,3,P,IN,125,5.912050403,FRM,493.0219199,1,N,1
0.728978188,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.820362694,135446.3057,195,87.19343348,108.3353238,1,54.68927077,424.8747047,N,P,1,P,WY,774,1.577086346,FRM,349.1203495,1,N,1
0.850533104,R,WELLS FARGO BANK,7.20287244,270989.5379,195,84.34903065,113.8813705,1,54.58083772,427.0354691,Y,P,1,P,CA,50,4.640833206,FRM,439.1486736,1,N,1
0.464132358,R,STONEGATE MORTGAGE CORPORATION,6.866767222,118092.6578,195,83.20981602,101.1658753,1,52.53733387,460.7564085,Y,P,2,P,VT,762,3.338839905,FRM,410.2695373,1,N,1
0.896847875,C,STONEGATE MORTGAGE CORPORATION,7.192051787,100414.1919,195,84.19001993,85.14177314,1,52.2251897,373.6188265,Y,P,3,P,IA,617,5.05134279,FRM,441.5087374,1,N,1
0.652076876,C,"FLAGSTAR BANK, FSB",6.725714782,214475.4862,195,81.67140827,108.1276446,1,62.79957738,459.3372283,Y,P,2,P,PA,100,2.961716084,FRM,473.3576945,1,N,1
0.014917938,R,WELLS FARGO BANK,5.056526763,917.2426813,195,82.55273811,96.05157099,1,46.14768181,329.6795161,Y,P,2,P,GU,83,2.37255938,FRM,319.5961213,1,N,1
0.570707293,R,WELLS FARGO BANK,6.419025751,122636.6858,195,82.00474873,108.8258917,1,44.31380178,350.4741956,Y,P,3,P,ND,523,3.161456938,FRM,352.6746973,1,N,1
0.37866856,R,WELLS FARGO BANK,7.732829365,122028.3613,195,83.52013025,112.2210579,1,53.57687012,458.5301452,N,C,2,P,PR,121,1.062557652,FRM,401.3899949,1,N,1
0.284222547,R,WELLS FARGO BANK,5.467990586,249811.5435,195,83.92101789,106.5958329,1,48.85277633,461.8270018,N,P,1,P,MS,153,2.552598507,FRM,438.4414419,1,N,1
0.205124895,C,STONEGATE MORTGAGE CORPORATION,6.321650307,30225.44109,195,84.43093599,90.57186973,1,48.87790422,439.8539367,N,P,4,P,AL,530,4.001702405,FRM,360.5632352,1,Y,1
0.981115916,R,WELLS FARGO BANK,6.371357058,154272.1968,195,85.08017012,87.21629526,1,60.12403671,392.7916544,N,P,1,P,IN,797,5.308701558,FRM,450.6638568,1,N,1
0.592477579,C,WELLS FARGO BANK,6.047273743,298130.5768,195,86.83759981,108.3643088,1,61.35246241,397.8481511,Y,P,1,P,NV,430,1.084436399,FRM,496.1445366,1,N,1
0.351714003,R,WELLS FARGO BANK,6.337175727,53438.04108,195,85.61051862,107.1186062,1,48.25189009,382.0431715,Y,P,1,P,NE,396,2.940598165,FRM,352.715537,1,N,1
0.070318397,R,WELLS FARGO BANK,7.10791011,25714.42383,195,81.37805899,100.3864421,1,57.99606914,395.4111522,Y,P,1,P,GU,367,8.027675891,FRM,410.0199889,1,N,1
0.333996321,C,WELLS FARGO BANK,7.316208926,232475.3512,195,87.57395605,108.4335183,1,43.81245881,407.2746683,N,P,1,P,DC,61,3.099895826,FRM,314.2486319,1,N,1
0.230819764,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.481943729,289619.734,195,88.23639856,97.0825873,1,49.10033722,472.470291,N,P,3,P,GU,282,3.172113109,FRM,347.8004286,1,N,1
0.14615859,R,FRANKLIN AMERICAN MORTGAGE COMPANY,5.011773747,36846.69198,195,83.8619922,91.08599514,1,46.33588902,392.6098883,N,C,1,P,ID,209,6.990992918,FRM,380.4330374,1,N,1
0.428155363,R,STONEGATE MORTGAGE CORPORATION,5.203361881,61685.52619,195,83.86730461,104.1960122,1,52.89313143,427.0662463,Y,P,2,P,ND,725,8.933764593,FRM,420.4164618,1,N,1
0.867740653,R,FRANKLIN AMERICAN MORTGAGE COMPANY,6.353731702,203471.9525,195,84.01725025,87.38826194,1,46.66249817,347.7892207,N,P,1,P,CA,277,2.192042064,FRM,473.5663479,1,Y,1
